NW_019211454.1 2288702
NW_019211454.1 4981575
NW_019211454.1 5014039
NW_019211454.1 5023955
NW_019211454.1 5203660
NW_019211454.1 6009378
NW_019211454.1 6047932
NW_019211454.1 6055842
NW_019211454.1 6067021
NW_019211454.1 6082672
NW_019211454.1 6111737
NW_019211454.1 6139444
NW_019211454.1 6154917
NW_019211454.1 6155790
NW_019211454.1 6156769
NW_019211454.1 6158455
NW_019211454.1 6163272
NW_019211454.1 6163477
NW_019211454.1 6163584
NW_019211454.1 6167017
NW_019211454.1 6167410
NW_019211454.1 6171919
NW_019211454.1 7266252
NW_019211454.1 9531312
NW_019211454.1 9534096
NW_019211454.1 9714518
NW_019211454.1 10468580
NW_019211454.1 11842643
NW_019211454.1 11851195
NW_019211454.1 11895318
NW_019211454.1 11895330
NW_019211454.1 11912084
NW_019211454.1 11919626
NW_019211454.1 11927905
NW_019211454.1 11930808
NW_019211454.1 11932743
NW_019211454.1 11944642
NW_019211454.1 11947842
NW_019211454.1 11949124
NW_019211454.1 11954059
NW_019211454.1 11958522
NW_019211454.1 11958825
NW_019211454.1 11984682
NW_019211454.1 11991622
NW_019211454.1 11993028
NW_019211454.1 11995618
NW_019211454.1 11999837
NW_019211454.1 12005344
NW_019211454.1 12009865
NW_019211454.1 12011796
NW_019211454.1 12012824
NW_019211454.1 12014621
NW_019211454.1 12024318
NW_019211454.1 12033135
NW_019211454.1 12039576
NW_019211454.1 12057045
NW_019211454.1 12058759
NW_019211454.1 12062310
NW_019211454.1 12062988
NW_019211454.1 12063242
NW_019211454.1 12065579
NW_019211454.1 12072172
NW_019211454.1 12076298
NW_019211454.1 12084793
NW_019211454.1 12114564
NW_019211454.1 12133027
NW_019211454.1 12138035
NW_019211454.1 12207209
NW_019211454.1 12209587
NW_019211454.1 12211133
NW_019211454.1 12211250
NW_019211454.1 12216636
NW_019211454.1 12219172
NW_019211454.1 12219265
NW_019211454.1 12549105
NW_019211454.1 12550996
NW_019211454.1 12554462
NW_019211454.1 12554783
NW_019211454.1 12565498
NW_019211454.1 12571429
NW_019211454.1 12581184
NW_019211454.1 12587518
NW_019211454.1 12610409
NW_019211454.1 12618699
NW_019211454.1 13211307
NW_019211454.1 13228085
NW_019211454.1 13234870
NW_019211454.1 13235233
NW_019211454.1 13240699
NW_019211454.1 13244324
NW_019211454.1 13262939
NW_019211454.1 13271262
NW_019211454.1 13308988
NW_019211454.1 13312165
NW_019211454.1 13314163
NW_019211454.1 13314834
NW_019211454.1 13315550
NW_019211454.1 13315569
NW_019211454.1 13322115
NW_019211454.1 13341700
NW_019211454.1 13342527
NW_019211454.1 13345442
NW_019211454.1 13351794
NW_019211454.1 13356968
NW_019211454.1 13372993
NW_019211454.1 13373823
NW_019211454.1 13384572
NW_019211454.1 13384611
NW_019211454.1 13386405
NW_019211454.1 13390103
NW_019211454.1 13392438
NW_019211454.1 13396361
NW_019211454.1 13397871
NW_019211454.1 13398648
NW_019211454.1 13404628
NW_019211454.1 13409256
NW_019211454.1 13414675
NW_019211454.1 13414908
NW_019211454.1 13415986
NW_019211454.1 13418902
NW_019211454.1 13419002
NW_019211454.1 13419400
NW_019211454.1 13419439
NW_019211454.1 13419532
NW_019211454.1 13421417
NW_019211454.1 13424374
NW_019211454.1 13425615
NW_019211454.1 13426118
NW_019211454.1 13426646
NW_019211454.1 13426748
NW_019211454.1 13427044
NW_019211454.1 13431576
NW_019211454.1 13447853
NW_019211454.1 13467270
NW_019211454.1 13473875
NW_019211454.1 13473879
NW_019211454.1 13474059
NW_019211454.1 13497310
NW_019211454.1 13502159
NW_019211454.1 13506029
NW_019211454.1 13506378
NW_019211454.1 13514822
NW_019211454.1 13526581
NW_019211454.1 13530576
NW_019211454.1 13544895
NW_019211454.1 13544932
NW_019211454.1 13547332
NW_019211454.1 13547603
NW_019211454.1 13557580
NW_019211454.1 13558158
NW_019211454.1 13567042
NW_019211454.1 13576027
NW_019211454.1 13582203
NW_019211454.1 13588539
NW_019211454.1 13592716
NW_019211454.1 13593490
NW_019211454.1 14956978
NW_019211454.1 14961218
NW_019211454.1 16032939
NW_019211454.1 16064585
NW_019211454.1 16068192
NW_019211454.1 16072487
NW_019211454.1 16072887
NW_019211454.1 16079108
NW_019211454.1 16097662
NW_019211454.1 16156886
NW_019211454.1 16209339
NW_019211454.1 16221525
NW_019211454.1 16231334
NW_019211454.1 16244152
NW_019211454.1 16246384
NW_019211454.1 16250254
NW_019211454.1 16251076
NW_019211454.1 16252170
NW_019211454.1 16252338
NW_019211454.1 16252347
NW_019211454.1 16266943
NW_019211454.1 16275215
NW_019211454.1 16278003
NW_019211454.1 16280784
NW_019211454.1 16287030
NW_019211454.1 16312031
NW_019211454.1 16340860
NW_019211454.1 16348147
NW_019211454.1 16350959
NW_019211454.1 16351940
NW_019211454.1 16353460
NW_019211454.1 16357130
NW_019211454.1 16360595
NW_019211454.1 16360676
NW_019211454.1 16368943
NW_019211454.1 16371173
NW_019211454.1 16371574
NW_019211454.1 16372790
NW_019211454.1 16374661
NW_019211454.1 16403842
NW_019211454.1 16407028
NW_019211454.1 16412005
NW_019211454.1 16413425
NW_019211454.1 16413464
NW_019211454.1 16418169
NW_019211454.1 16423063
NW_019211454.1 16425801
NW_019211454.1 16426912
NW_019211454.1 16427412
NW_019211454.1 16427805
NW_019211454.1 16443636
NW_019211454.1 16461268
NW_019211454.1 16464554
NW_019211454.1 16469744
NW_019211454.1 16472031
NW_019211454.1 16730952
NW_019211454.1 16733966
NW_019211454.1 17038870
NW_019211454.1 17289343
NW_019211454.1 17291980
NW_019211454.1 17412039
NW_019211454.1 19857387
NW_019211454.1 19857599
NW_019211454.1 19875423
NW_019211454.1 19902277
NW_019211454.1 20918027
NW_019211454.1 20919483
NW_019211454.1 20925690
NW_019211454.1 20929048
NW_019211454.1 20932887
